Nom;ISIN;Type;Volume;Prix;URL
AMUNDI PEA EURO COUR...;FR0013346681;Tracker;40334;9.504;/fr/marche/euronext-paris/amundi-pea-euro-court-terme-uc-FR0013346681-OBLI-EUR-XPAR/seance
Bic;FR0000120966;Action;38919;55.7;/fr/marche/euronext-paris/bic-FR0000120966-BB-EUR-XPAR/seance
Ipsos;FR0000073298;Action;29359;40.50;/fr/marche/euronext-paris/ipsos-FR0000073298-IPS-EUR-XPAR/seance
Bolloré SE;FR0000039299;Action;1078868;5.120;/fr/marche/euronext-paris/bollore-se-FR0000039299-BOL-EUR-XPAR/seance
AMUNDI CAC 40 ESG;LU1681046931;Tracker;12134;121.52;/fr/marche/euronext-paris/amundi-cac-40-esg-LU1681046931-C40-EUR-XPAR/seance
Amundi EURO STOXX 50...;FR0007054358;Tracker;640832;52.13;/fr/marche/euronext-paris/amundi-euro-stoxx-50-ii-ucits-FR0007054358-MSE-EUR-XPAR/seance
Compagnie Chargeurs ...;FR0000130692;Action;4061;10.76;/fr/marche/euronext-paris/compagnie-chargeurs-invest-FR0000130692-CRI-EUR-XPAR/seance
Bonduelle;FR0000063935;Action;46024;7.77;/fr/marche/euronext-paris/bonduelle-FR0000063935-BON-EUR-XPAR/seance
Elis;FR0012435121;Action;652464;20.60;/fr/marche/euronext-paris/elis-FR0012435121-ELIS-EUR-XPAR/seance
Amundi PEA MSCI Emer...;FR0011440478;Tracker;24264;16.277;/fr/marche/euronext-paris/amundi-pea-msci-emerging-emea-FR0011440478-PLEM-EUR-XPAR/seance
Lhyfe;FR0014009YQ1;Action;15647;3.100;/fr/marche/euronext-paris/lhyfe-FR0014009YQ1-LHYFE-EUR-XPAR/seance
Amundi CAC 40 Daily ...;FR0010592014;Tracker;630392;32.225;/fr/marche/euronext-paris/amundi-cac-40-daily-2x-lever-FR0010592014-LVC-EUR-XPAR/seance
Vantiva;FR0013505062;Action;80238;0.1566;/fr/marche/euronext-paris/vantiva-FR0013505062-VANTI-EUR-XPAR/seance
Pluxee N.V.;NL0015001W49;Action;109356;18.06;/fr/marche/euronext-paris/pluxee-n-v-NL0015001W49-PLX-EUR-XPAR/seance
Compagnie des Alpes;FR0000053324;Action;28198;15.06;/fr/marche/euronext-paris/compagnie-des-alpes-FR0000053324-CDA-EUR-XPAR/seance
Verimatrix;FR0010291245;Action;50236;0.273;/fr/marche/euronext-paris/verimatrix-FR0010291245-VMX-EUR-XPAR/seance
AMUNDI EURO STOXX 50...;LU1681047236;Tracker;43558;123.10;/fr/marche/euronext-paris/amundi-euro-stoxx-50-ucits-etf-LU1681047236-C50-EUR-XPAR/seance
Latécoère;FR001400JY13;Action;2246052;0.0145;/fr/marche/euronext-paris/latecoere-FR001400JY13-LAT-EUR-XPAR/seance
Sword Group SE;FR0004180578;Action;9276;31.20;/fr/marche/euronext-paris/sword-group-se-FR0004180578-SWP-EUR-XPAR/seance
Bigben Interactive;FR0000074072;Action;16199;0.910;/fr/marche/euronext-paris/bigben-interactive-FR0000074072-BIG-EUR-XPAR/seance
Assystem;FR0000074148;Action;12234;34.10;/fr/marche/euronext-paris/assystem-FR0000074148-ASY-EUR-XPAR/seance
Pierre & Vacances;FR0000073041;Action;103636;1.310;/fr/marche/euronext-paris/pierre-vacances-FR0000073041-VAC-EUR-XPAR/seance
VusionGroup;FR0010282822;Action;16715;183.1;/fr/marche/euronext-paris/vusiongroup-FR0010282822-VU-EUR-XPAR/seance
Poxel;FR0012432516;Action;2297550;0.549;/fr/marche/euronext-paris/poxel-FR0012432516-POXEL-EUR-XPAR/seance
GenSight Biologics S...;FR0013183985;Action;201406;0.2350;/fr/marche/euronext-paris/gensight-biologics-s-a-FR0013183985-SIGHT-EUR-XPAR/seance
Quadient S.A.;FR0000120560;Action;41473;15.38;/fr/marche/euronext-paris/quadient-s-a-FR0000120560-QDT-EUR-XPAR/seance
Amundi Stoxx Europe ...;LU1812092168;Tracker;10726;16.126;/fr/marche/euronext-paris/amundi-stoxx-europe-select-div-LU1812092168-SEL-EUR-XPAR/seance
Stef;FR0000064271;Action;1712;119.4;/fr/marche/euronext-paris/stef-FR0000064271-STF-EUR-XPAR/seance
Getlink SE;FR0010533075;Action;582093;15.69;/fr/marche/euronext-paris/getlink-se-FR0010533075-GET-EUR-XPAR/seance
Vicat;FR0000031775;Action;42008;50.0;/fr/marche/euronext-paris/vicat-FR0000031775-VCT-EUR-XPAR/seance
Esso S.A.F.;FR0000120669;Action;11789;127.9;/fr/marche/euronext-paris/esso-s-a-f-FR0000120669-ES-EUR-XPAR/seance
Transgene;FR0005175080;Action;18982;0.634;/fr/marche/euronext-paris/transgene-FR0005175080-TNG-EUR-XPAR/seance
Rexel;FR0010451203;Action;552698;21.12;/fr/marche/euronext-paris/rexel-FR0010451203-RXL-EUR-XPAR/seance
Amundi MSCI EMU Smal...;LU1598689153;Tracker;595;326.58;/fr/marche/euronext-paris/amundi-msci-emu-small-cap-esg-LU1598689153-MMS-EUR-XPAR/seance
Christian Dior SE;FR0000130403;Action;2918;479.8;/fr/marche/euronext-paris/christian-dior-se-FR0000130403-CDI-EUR-XPAR/seance
Universal Music Grou...;NL0015000IY2;Action;1850073;23.21;/fr/marche/euronext-amsterdam/universal-music-group-n-v-NL0015000IY2-UMG-EUR-XAMS/seance
OSE Immunotherapeuti...;FR0012127173;Action;95004;5.430;/fr/marche/euronext-paris/ose-immunotherapeutics-FR0012127173-OSE-EUR-XPAR/seance
Thermador Groupe;FR0013333432;Action;30366;64.3;/fr/marche/euronext-paris/thermador-groupe-FR0013333432-THEP-EUR-XPAR/seance
Maisons du Monde;FR0013153541;Action;50362;2.280;/fr/marche/euronext-paris/maisons-du-monde-FR0013153541-MDM-EUR-XPAR/seance
Virbac;FR0000031577;Action;2848;292.95;/fr/marche/euronext-paris/virbac-FR0000031577-VIRP-EUR-XPAR/seance
SMCP S.A;FR0013214145;Action;110877;2.820;/fr/marche/euronext-paris/smcp-s-a-FR0013214145-SMCP-EUR-XPAR/seance
Aramis Group;FR0014003U94;Action;25948;7.18;/fr/marche/euronext-paris/aramis-group-FR0014003U94-ARAMI-EUR-XPAR/seance
Hydrogène de France;FR0014003VY4;Action;12808;5.00;/fr/marche/euronext-paris/hydrogene-de-france-FR0014003VY4-HDF-EUR-XPAR/seance
Amundi PEA Asie Paci...;FR0011869312;Tracker;6787;16.697;/fr/marche/euronext-paris/amundi-pea-asie-pacifique-msc-FR0011869312-PAEJ-EUR-XPAR/seance
Wavestone;FR0013357621;Action;6462;44.50;/fr/marche/euronext-paris/wavestone-FR0013357621-WAVE-EUR-XPAR/seance
Figeac Aéro;FR0011665280;Action;6434;7.80;/fr/marche/euronext-paris/figeac-aero-FR0011665280-FGA-EUR-XPAR/seance
Séché Environnement ...;FR0000039109;Action;4933;73.0;/fr/marche/euronext-paris/seche-environnement-sa-FR0000039109-SCHP-EUR-XPAR/seance
Adocia;FR0011184241;Action;95035;3.400;/fr/marche/euronext-paris/adocia-FR0011184241-ADOC-EUR-XPAR/seance
Bureau Veritas SA;FR0006174348;Action;910152;25.78;/fr/marche/euronext-paris/bureau-veritas-sa-FR0006174348-BVI-EUR-XPAR/seance
Guerbet;FR0000032526;Action;13668;19.78;/fr/marche/euronext-paris/guerbet-FR0000032526-GBT-EUR-XPAR/seance
Rallye;FR0000060618;Action;-;0.0442;/fr/marche/euronext-paris/rallye-FR0000060618-RAL-EUR-XPAR/seance
MedinCell S.A.;FR0004065605;Action;41627;12.84;/fr/marche/euronext-paris/medincell-s-a-FR0004065605-MEDCL-EUR-XPAR/seance
Sopra Steria Group;FR0000050809;Action;32357;165.4;/fr/marche/euronext-paris/sopra-steria-group-FR0000050809-SOP-EUR-XPAR/seance
La Française de l'En...;FR0013030152;Action;14568;25.50;/fr/marche/euronext-paris/la-francaise-de-l-energie-FR0013030152-FDE-EUR-XPAR/seance
ID Logistics Group;FR0010929125;Action;6896;336.0;/fr/marche/euronext-paris/id-logistics-group-FR0010929125-IDL-EUR-XPAR/seance
Manitou Group;FR0000038606;Action;31314;16.76;/fr/marche/euronext-paris/manitou-group-FR0000038606-MTU-EUR-XPAR/seance
Bastide Le Confort M...;FR0000035370;Action;3710;25.35;/fr/marche/euronext-paris/bastide-le-confort-medical-FR0000035370-BLC-EUR-XPAR/seance
WENDEL;FR0000121204;Action;41380;80.25;/fr/marche/euronext-paris/wendel-FR0000121204-MF-EUR-XPAR/seance
HighCo;FR0000054231;Action;13719;3.05;/fr/marche/euronext-paris/highco-FR0000054231-HCO-EUR-XPAR/seance
Ipsen;FR0010259150;Action;117095;94.55;/fr/marche/euronext-paris/ipsen-FR0010259150-IPN-EUR-XPAR/seance
Memscap;FR0010298620;Action;12838;3.520;/fr/marche/euronext-paris/memscap-FR0010298620-MEMS-EUR-XPAR/seance
Jacquet Metals;FR0000033904;Action;11614;18.60;/fr/marche/euronext-paris/jacquet-metals-FR0000033904-JCQ-EUR-XPAR/seance
LNA Santé;FR0004170017;Action;1263;22.3;/fr/marche/euronext-paris/lna-sante-FR0004170017-LNA-EUR-XPAR/seance
GL events;FR0000066672;Action;15388;18.84;/fr/marche/euronext-paris/gl-events-FR0000066672-GLO-EUR-XPAR/seance
Forsee Power;FR0014005SB3;Action;186542;0.682;/fr/marche/euronext-paris/forsee-power-FR0014005SB3-FORSE-EUR-XPAR/seance
PEUGEOT INVEST;FR0000064784;Action;7015;63.6;/fr/marche/euronext-paris/peugeot-invest-FR0000064784-PEUG-EUR-XPAR/seance
Exosens;FR001400Q9V2;Action;40682;30.45;/fr/marche/euronext-paris/exosens-FR001400Q9V2-EXENS-EUR-XPAR/seance
Robertet;FR0000039091;Action;393;810.0000;/fr/marche/euronext-paris/robertet-FR0000039091-RBT-EUR-XPAR/seance
JCDECAUX SE;FR0000077919;Action;179139;14.35;/fr/marche/euronext-paris/jcdecaux-se-FR0000077919-DEC-EUR-XPAR/seance
THEAM EASYETF BNP PA...;FR0013041530;Tracker;54279;17.1859;/fr/marche/euronext-paris/theam-easyetf-bnp-paribas-easy-FR0013041530-ESEH-EUR-XPAR/seance
LUMIBIRD;FR0000038242;Action;2956;9.00;/fr/marche/euronext-paris/lumibird-FR0000038242-LBIRD-EUR-XPAR/seance
Avenir Telecom;FR001400CFI7;Action;1605336;0.0536;/fr/marche/euronext-paris/avenir-telecom-FR001400CFI7-AVT-EUR-XPAR/seance
IDI;FR0000051393;Action;705;70.2;/fr/marche/euronext-paris/idi-FR0000051393-IDIP-EUR-XPAR/seance
Amundi STOXX Europe ...;LU1834983477;Tracker;39678;37.154;/fr/marche/euronext-paris/amundi-stoxx-europe-600-banks-LU1834983477-BNK-EUR-XPAR/seance
Amundi PEA S&P US In...;FR0011869270;Tracker;931;32.890;/fr/marche/euronext-paris/amundi-pea-s-p-us-industrials-FR0011869270-PDJE-EUR-XPAR/seance
Plastiques du Val-de...;FR0013252186;Action;23227;1.090;/fr/marche/euronext-paris/plastiques-du-val-de-loire-FR0013252186-PVL-EUR-XPAR/seance
Waga Energy;FR0012532810;Action;30334;11.80;/fr/marche/euronext-paris/waga-energy-FR0012532810-WAGA-EUR-XPAR/seance
Vetoquinol SA;FR0004186856;Action;4005;75.4;/fr/marche/euronext-paris/vetoquinol-sa-FR0004186856-VETO-EUR-XPAR/seance
NRJ GROUP;FR0000121691;Action;4205;6.58;/fr/marche/euronext-paris/nrj-group-FR0000121691-NRG-EUR-XPAR/seance
Aubay;FR0000063737;Action;3314;42.55;/fr/marche/euronext-paris/aubay-FR0000063737-AUB-EUR-XPAR/seance
NEURONES;FR0004050250;Action;3385;44.90;/fr/marche/euronext-paris/neurones-FR0004050250-NRO-EUR-XPAR/seance
Artmarket.com;FR0000074783;Action;1306;3.3400;/fr/marche/euronext-paris/artmarket-com-FR0000074783-PRC-EUR-XPAR/seance
Xilam Animation;FR0004034072;Action;1028;1.840;/fr/marche/euronext-paris/xilam-animation-FR0004034072-XIL-EUR-XPAR/seance
ABIONYX Pharma SA;FR0012616852;Action;35631;1.160;/fr/marche/euronext-paris/abionyx-pharma-sa-FR0012616852-ABNX-EUR-XPAR/seance
SoLocal Group;FR001400SA10;Action;4876;2.6300;/fr/marche/euronext-paris/solocal-group-FR001400SA10-LOCAL-EUR-XPAR/seance
Amundi DAX III UCITS...;LU0252633754;Tracker;29260;186.98;/fr/marche/euronext-paris/amundi-dax-iii-ucits-etf-acc-LU0252633754-DAX-EUR-XPAR/seance
Haulotte Group;FR0000066755;Action;11384;2.70;/fr/marche/euronext-paris/haulotte-group-FR0000066755-PIG-EUR-XPAR/seance
MULTI UNITS LUXEMBOU...;LU1834988781;Tracker;472;25.195;/fr/marche/euronext-paris/multi-units-luxembourg-LU1834988781-TRV-EUR-XPAR/seance
Ekinops;FR0011466069;Action;80300;3.180;/fr/marche/euronext-paris/ekinops-FR0011466069-EKI-EUR-XPAR/seance
Eurazeo SE;FR0000121121;Action;102243;55.75;/fr/marche/euronext-paris/eurazeo-se-FR0000121121-RF-EUR-XPAR/seance
SRP Groupe;FR0013006558;Action;20484;0.638;/fr/marche/euronext-paris/srp-groupe-FR0013006558-SRP-EUR-XPAR/seance
Abivax;FR0012333284;Action;90377;4.970;/fr/marche/euronext-paris/abivax-FR0012333284-ABVX-EUR-XPAR/seance
Amundi PEA MSCI USA ...;LU1681042864;Tracker;835;572.7614;/fr/marche/euronext-paris/amundi-pea-msci-usa-esg-leader-LU1681042864-CU2-EUR-XPAR/seance
SAMSE;FR0000060071;Action;148;137.0;/fr/marche/euronext-paris/samse-FR0000060071-SAMS-EUR-XPAR/seance
Aperam S.A.;LU0569974404;Action;88882;25.16;/fr/marche/euronext-amsterdam/aperam-s-a-LU0569974404-APAM-EUR-XAMS/seance
AMUNDI ASSET MANAGEM...;FR0011871136;Tracker;40676;18.799;/fr/marche/euronext-paris/amundi-asset-management-sa-FR0011871136-PSPH-EUR-XPAR/seance
AKWEL;FR0000053027;Action;109112;7.26;/fr/marche/euronext-paris/akwel-FR0000053027-AKW-EUR-XPAR/seance
AMUNDI ETF MSCI EMU ...;FR0010717090;Tracker;726;153.52;/fr/marche/euronext-paris/amundi-etf-msci-emu-high-divid-FR0010717090-CD8-EUR-XPAR/seance
Amundi STOXX Europe ...;LU1834983550;Tracker;4928;71.831;/fr/marche/euronext-paris/amundi-stoxx-europe-600-basic-LU1834983550-BRES-EUR-XPAR/seance
BALYO;FR0013258399;Action;10794;0.352;/fr/marche/euronext-paris/balyo-FR0013258399-BALYO-EUR-XPAR/seance
LDC;FR001400SF56;Action;3487;71.9;/fr/marche/euronext-paris/ldc-FR001400SF56-LOUP-EUR-XPAR/seance
Lagardère S.A.;FR0000130213;Action;21473;19.40;/fr/marche/euronext-paris/lagardere-s-a-FR0000130213-MMB-EUR-XPAR/seance
Parrot;FR0004038263;Action;7202;7.28;/fr/marche/euronext-paris/parrot-FR0004038263-PARRO-EUR-XPAR/seance
Infotel;FR0000071797;Action;1231;40.5;/fr/marche/euronext-paris/infotel-FR0000071797-INF-EUR-XPAR/seance
TOUAX SCA;FR0000033003;Action;651;4.05;/fr/marche/euronext-paris/touax-sca-FR0000033003-TOUP-EUR-XPAR/seance
AMUNDI ETF DAX UCITS...;FR0010655712;Tracker;30812;363.05;/fr/marche/euronext-paris/amundi-etf-dax-ucits-etf-dr-FR0010655712-CG1-EUR-XPAR/seance
AMUNDI ETF PEA JAPAN...;FR0013411998;Tracker;830;34.055;/fr/marche/euronext-paris/amundi-etf-pea-japan-topix-uci-FR0013411998-PTPXH-EUR-XPAR/seance
Tarkett;FR0004188670;Action;3692;16.55;/fr/marche/euronext-paris/tarkett-FR0004188670-TKTT-EUR-XPAR/seance
Gérard Perrier Indus...;FR0000061459;Action;872;76.6;/fr/marche/euronext-paris/gerard-perrier-industrie-FR0000061459-PERR-EUR-XPAR/seance
Marie Brizard Wine &...;FR0000060873;Action;1430;3.07;/fr/marche/euronext-paris/marie-brizard-wine-spirits-FR0000060873-MBWS-EUR-XPAR/seance
Amundi MSCI EMU ESG ...;LU0908501058;Tracker;439;263.95;/fr/marche/euronext-paris/amundi-msci-emu-esg-broad-tran-LU0908501058-MFED-EUR-XPAR/seance
Compagnie de l'Odet ...;FR0000062234;Action;333;1 324.0000;/fr/marche/euronext-paris/compagnie-de-l-odet-se-FR0000062234-ODET-EUR-XPAR/seance
MULTI UNITS LUXEMBOU...;LU2195226068;Tracker;8154;31.315;/fr/marche/euronext-paris/multi-units-luxembourg-LU2195226068-EPAB-EUR-XPAR/seance
Amundi Euro Stoxx Ba...;LU1829219390;Tracker;61657;195.793;/fr/marche/euronext-paris/amundi-euro-stoxx-banks-ucits-LU1829219390-BNKE-EUR-XPAR/seance
Amundi MSCI EMU Clim...;LU2182388582;Tracker;3424;71.71;/fr/marche/euronext-paris/amundi-msci-emu-climate-paris-LU2182388582-PABZ-EUR-XPAR/seance
BOIRON;FR0000061129;Action;946;23.50;/fr/marche/euronext-paris/boiron-FR0000061129-BOI-EUR-XPAR/seance
AMUNDI ASSET MANAGEM...;FR0013412293;Tracker;20322;33.758;/fr/marche/euronext-paris/amundi-asset-management-amundi-FR0013412293-P500H-EUR-XPAR/seance
MULTI UNITS LUXEMBOU...;LU1834987890;Tracker;6183;110.648;/fr/marche/euronext-paris/multi-units-luxembourg-LU1834987890-IND-EUR-XPAR/seance
Inventiva;FR0013233012;Action;9620;2.690;/fr/marche/euronext-paris/inventiva-FR0013233012-IVA-EUR-XPAR/seance
Graines Voltz S.A.;FR0000065971;Action;569;18.100;/fr/marche/euronext-paris/graines-voltz-s-a-FR0000065971-GRVO-EUR-XPAR/seance
Savencia;FR0000120107;Action;3945;59.6;/fr/marche/euronext-paris/savencia-FR0000120107-SAVE-EUR-XPAR/seance
Ateme;FR0011992700;Action;1103;3.99;/fr/marche/euronext-paris/ateme-FR0011992700-ATEME-EUR-XPAR/seance
TFF Group;FR0013295789;Action;5567;21.0;/fr/marche/euronext-paris/tff-group-FR0013295789-TFF-EUR-XPAR/seance
Lectra;FR0000065484;Action;19355;25.90;/fr/marche/euronext-paris/lectra-FR0000065484-LSS-EUR-XPAR/seance
Groupe SFPI;FR0004155000;Action;13640;1.8000;/fr/marche/euronext-paris/groupe-sfpi-FR0004155000-SFPI-EUR-XPAR/seance
LACROIX Group;FR0000066607;Action;8987;6.60;/fr/marche/euronext-paris/lacroix-group-FR0000066607-LACR-EUR-XPAR/seance
Eagle Football Group;FR0010428771;Action;241;1.820;/fr/marche/euronext-paris/eagle-football-group-FR0010428771-EFG-EUR-XPAR/seance
MaaT Pharma;FR0012634822;Action;3930;5.88;/fr/marche/euronext-paris/maat-pharma-FR0012634822-MAAT-EUR-XPAR/seance
Amundi PEA MSCI Emer...;FR0013412004;Tracker;3755;17.682;/fr/marche/euronext-paris/amundi-pea-msci-emerging-latin-FR0013412004-PALAT-EUR-XPAR/seance
Alfen N.V.;NL0012817175;Action;178201;11.845;/fr/marche/euronext-amsterdam/alfen-n-v-NL0012817175-ALFEN-EUR-XAMS/seance
SergeFerrari Group;FR0011950682;Action;1553;5.10;/fr/marche/euronext-paris/sergeferrari-group-FR0011950682-SEFER-EUR-XPAR/seance
Bassac;FR0004023208;Action;1506;60.2;/fr/marche/euronext-paris/bassac-FR0004023208-BASS-EUR-XPAR/seance
Groupe Partouche;FR0012612646;Action;245;17.70;/fr/marche/euronext-paris/groupe-partouche-FR0012612646-PARP-EUR-XPAR/seance
Believe;FR0014003FE9;Action;6295;14.92;/fr/marche/euronext-paris/believe-FR0014003FE9-BLV-EUR-XPAR/seance
Oeneo;FR0000052680;Action;1611;8.52;/fr/marche/euronext-paris/oeneo-FR0000052680-SBT-EUR-XPAR/seance
LISI S.A.;FR0000050353;Action;13603;25.75;/fr/marche/euronext-paris/lisi-s-a-FR0000050353-FII-EUR-XPAR/seance
Cegedim;FR0000053506;Action;6366;11.20;/fr/marche/euronext-paris/cegedim-FR0000053506-CGM-EUR-XPAR/seance
MULTI UNITS LUXEMBOU...;LU1834985845;Tracker;347;88.366;/fr/marche/euronext-paris/multi-units-luxembourg-LU1834985845-FOO-EUR-XPAR/seance
Guillemot Corporatio...;FR0000066722;Action;3415;5.10;/fr/marche/euronext-paris/guillemot-corporation-FR0000066722-GUI-EUR-XPAR/seance
Affluent Medical;FR0013333077;Action;3642;1.280;/fr/marche/euronext-paris/affluent-medical-FR0013333077-AFME-EUR-XPAR/seance
Amundi MSCI EMU SRI ...;LU2109787635;Tracker;463;85.12;/fr/marche/euronext-paris/amundi-msci-emu-sri-climate-pa-LU2109787635-EESG-EUR-XPAR/seance
AUREA;FR0000039232;Action;111;5.16;/fr/marche/euronext-paris/aurea-FR0000039232-AURE-EUR-XPAR/seance
Société Anonyme d'Ex...;FR0014003AQ4;Action;365;206.40;/fr/marche/euronext-paris/societe-anonyme-d-explosifs-et-produits-chimiques-FR0014003AQ4-EXPL-EUR-XPAR/seance
ALTAMIR;FR0000053837;Action;22289;24.000;/fr/marche/euronext-paris/altamir-FR0000053837-LTA-EUR-XPAR/seance
Electricité de Stras...;FR0000031023;Action;331;134.0;/fr/marche/euronext-paris/electricite-de-strasbourg-s-a-FR0000031023-ELEC-EUR-XPAR/seance
iShares Diversified ...;DE000A0H0728;Tracker;1776;25.0200;/fr/marche/euronext-paris/ishares-diversified-commodity-DE000A0H0728-CMSE-EUR-XPAR/seance
PROSUS;NL0013654783;Action;4829868;35.915;/fr/marche/euronext-amsterdam/prosus-NL0013654783-PRX-EUR-XAMS/seance
Amundi CAC 40 Daily ...;FR0010591362;Tracker;252220;11.252;/fr/marche/euronext-paris/amundi-cac-40-daily-1x-inve-FR0010591362-SHC-EUR-XPAR/seance
BNP Paribas Easy EUR...;FR0012739431;Tracker;52130;15.086;/fr/marche/euronext-paris/bnp-paribas-easy-euro-stoxx-50-FR0012739431-ETDD-EUR-XPAR/seance
Jacques Bogart;FR0012872141;Action;36;5.10;/fr/marche/euronext-paris/jacques-bogart-FR0012872141-JBOG-EUR-XPAR/seance
TIKEHAU CAPITAL;FR0013230612;Action;25598;17.60;/fr/marche/euronext-paris/tikehau-capital-FR0013230612-TKO-EUR-XPAR/seance
Passat;FR0000038465;Action;131;4.6000;/fr/marche/euronext-paris/passat-FR0000038465-PSAT-EUR-XPAR/seance
CRCAM BRIE PIC2CCI;FR0010483768;Action;7361;20.415;/fr/marche/euronext-paris/crcam-brie-pic2cci-FR0010483768-CRBP2-EUR-XPAR/seance
ABEO SA;FR0013185857;Action;708;9.22;/fr/marche/euronext-paris/abeo-sa-FR0013185857-ABEO-EUR-XPAR/seance
Linedata Services;FR0004156297;Action;300;71.0;/fr/marche/euronext-paris/linedata-services-FR0004156297-LIN-EUR-XPAR/seance
Amundi PEA Luxe Mond...;FR001400S9V0;Tracker;1634;7.973;/fr/marche/euronext-paris/amundi-pea-luxe-monde-ucits-et-FR001400S9V0-MLUX-EUR-XPAR/seance
Groupe CRIT;FR0000036675;Action;1498;59.8;/fr/marche/euronext-paris/groupe-crit-FR0000036675-CEN-EUR-XPAR/seance
Amundi MSCI Greece U...;FR0010405431;Tracker;95048;1.6872;/fr/marche/euronext-paris/amundi-msci-greece-ucits-etf-d-FR0010405431-GRE-EUR-XPAR/seance
EXEL Industries;FR0004527638;Action;1702;35.4;/fr/marche/euronext-paris/exel-industries-FR0004527638-EXE-EUR-XPAR/seance
TRANSITION EVERGREEN;FR0000035784;Action;-;0.3300;/fr/marche/euronext-paris/transition-evergreen-FR0000035784-EGR-EUR-XPAR/seance
Dékuple;FR0000062978;Action;117;29.4;/fr/marche/euronext-paris/dekuple-FR0000062978-DKUPL-EUR-XPAR/seance
ANTIN INFRASTRUCTURE...;FR0014005AL0;Action;79004;9.40;/fr/marche/euronext-paris/antin-infrastructure-partners-FR0014005AL0-ANTIN-EUR-XPAR/seance
CRCAM NORD CCI;FR0000185514;Action;5273;16.162;/fr/marche/euronext-paris/crcam-nord-cci-FR0000185514-CNDF-EUR-XPAR/seance
Orège;FR0010609206;Action;39804;0.310;/fr/marche/euronext-paris/orege-FR0010609206-OREGE-EUR-XPAR/seance
Amundi EURO STOXX 50...;FR0010468983;Tracker;102583;48.705;/fr/marche/euronext-paris/amundi-euro-stoxx-50-daily-2x-FR0010468983-LVE-EUR-XPAR/seance
Amundi MSCI EMU UCIT...;LU1646361276;Tracker;4513;13.530;/fr/marche/euronext-paris/amundi-msci-emu-ucits-etf-acc-LU1646361276-MFEC-EUR-XPAR/seance
Synergie SE;FR0000032658;Action;1499;30.2;/fr/marche/euronext-paris/synergie-se-FR0000032658-SDG-EUR-XPAR/seance
Vranken-Pommery Mono...;FR0000062796;Action;991;11.70;/fr/marche/euronext-paris/vranken-pommery-monopole-FR0000062796-VRAP-EUR-XPAR/seance
AMUNDI EURO STOXX 50...;LU1681047319;Tracker;4211;76.03;/fr/marche/euronext-paris/amundi-euro-stoxx-50-ucits-etf-LU1681047319-CD5-EUR-XPAR/seance
Laurent-Perrier;FR0006864484;Action;245;95.0;/fr/marche/euronext-paris/laurent-perrier-FR0006864484-LPE-EUR-XPAR/seance
BNP Paribas Easy Sto...;FR0011550672;Tracker;38689;13.962;/fr/marche/euronext-paris/bnp-paribas-easy-stoxx-europe-FR0011550672-ETZD-EUR-XPAR/seance
74Software;FR0011040500;Action;1265;30.2;/fr/marche/euronext-paris/74software-FR0011040500-74SW-EUR-XPAR/seance
Amundi MSCI EMU Valu...;LU1598690169;Tracker;228;133.26;/fr/marche/euronext-paris/amundi-msci-emu-value-factor-LU1598690169-VAL-EUR-XPAR/seance
BNP Paribas EASY CAC...;FR0010150458;Tracker;17675;11.410;/fr/marche/euronext-paris/bnp-paribas-easy-cac-40-r-esg-FR0010150458-E40-EUR-XPAR/seance
Cafom;FR0010151589;Action;25;7.52;/fr/marche/euronext-paris/cafom-FR0010151589-CAFO-EUR-XPAR/seance
ASM International N....;NL0000334118;Action;187279;376.9;/fr/marche/euronext-amsterdam/asm-international-n-v-NL0000334118-ASM-EUR-XAMS/seance
Roche Bobois S.A.;FR0013344173;Action;2607;36.5;/fr/marche/euronext-paris/roche-bobois-s-a-FR0013344173-RBO-EUR-XPAR/seance
AMUNDI CAC 40 ESG;LU1681047079;Tracker;6173;72.38;/fr/marche/euronext-paris/amundi-cac-40-esg-LU1681047079-C4D-EUR-XPAR/seance
MULTI UNITS LUXEMBOU...;LU1327051279;Tracker;79888;6.316;/fr/marche/euronext-paris/multi-units-luxembourg-LU1327051279-DSP5-EUR-XPAR/seance
Burelle SA;FR0000061137;Action;80;310.0000;/fr/marche/euronext-paris/burelle-sa-FR0000061137-BUR-EUR-XPAR/seance
BE Semiconductor Ind...;NL0012866412;Action;705903;83.20;/fr/marche/euronext-amsterdam/be-semiconductor-industries-n-v-NL0012866412-BESI-EUR-XAMS/seance
AMUNDI MSCI EMU ESG ...;LU1602144575;Tracker;3404;286.30;/fr/marche/euronext-paris/amundi-msci-emu-esg-leaders-se-LU1602144575-CMU-EUR-XPAR/seance
Aelis Farma;FR0014007ZB4;Action;32172;1.230;/fr/marche/euronext-paris/aelis-farma-FR0014007ZB4-AELIS-EUR-XPAR/seance
Amundi STOXX Europe ...;LU1834987973;Tracker;2703;73.730;/fr/marche/euronext-paris/amundi-stoxx-europe-600-insura-LU1834987973-INS-EUR-XPAR/seance
Amundi FTSE MIB UCIT...;FR0010010827;Tracker;5362;33.640;/fr/marche/euronext-paris/amundi-ftse-mib-ucits-etf-dist-FR0010010827-MIB-EUR-XPAR/seance
MyHotelMatch;FR001400IE67;Action;7729;0.424;/fr/marche/euronext-paris/myhotelmatch-FR001400IE67-MHM-EUR-XPAR/seance
ST Dupont;FR0000054199;Action;1970;0.1015;/fr/marche/euronext-paris/st-dupont-FR0000054199-DPT-EUR-XPAR/seance
